INTLDES,NORAD_CAT_ID,OBJECT_TYPE,SATNAME,COUNTRY,LAUNCH,SITE,DECAY,PERIOD,INCLINATION,APOGEE,PERIGEE,COMMENT,COMMENTCODE,RCSVALUE,RCS_SIZE,FILE,LAUNCH_YEAR,LAUNCH_NUM,LAUNCH_PIECE,CURRENT,OBJECT_NAME,OBJECT_ID,OBJECT_NUMBER
"1982-092AXA","50955","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-02-14","91.44","82.49","361","330","","","0","SMALL","8246","1982","92","AXA","Y","COSMOS 1408 DEB","1982-092AXA","50955"
"1982-092AXB","50956","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2023-04-04","88.35","82.52","197","189","","","0","SMALL","8378","1982","92","AXB","Y","COSMOS 1408 DEB","1982-092AXB","50956"
"1982-092AXC","50957","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-06-11","87.88","82.54","183","156","","","0","SMALL","8091","1982","92","AXC","Y","COSMOS 1408 DEB","1982-092AXC","50957"
"1982-092AXD","50958","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-02-13","88.91","82.58","228","213","","","0","SMALL","8246","1982","92","AXD","Y","COSMOS 1408 DEB","1982-092AXD","50958"
"1982-092AXE","50959","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-03-19","88.82","82.51","225","208","","","0","SMALL","8246","1982","92","AXE","Y","COSMOS 1408 DEB","1982-092AXE","50959"
"1982-092AXF","50960","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-06-16","89.31","82.49","250","231","","","0","SMALL","8246","1982","92","AXF","Y","COSMOS 1408 DEB","1982-092AXF","50960"
"1982-092AXG","50961","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-05-01","88.99","82.60","231","218","","","0","SMALL","8306","1982","92","AXG","Y","COSMOS 1408 DEB","1982-092AXG","50961"
"1982-092AXH","50962","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-06-01","92.94","82.51","455","383","","","0","SMALL","8242","1982","92","AXH","Y","COSMOS 1408 DEB","1982-092AXH","50962"
"1982-092AXJ","50963","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-05-03","88.81","82.33","225","207","","","0","SMALL","8246","1982","92","AXJ","Y","COSMOS 1408 DEB","1982-092AXJ","50963"
"1982-092AXK","50964","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-03-20","88.69","82.46","218","202","","","0","SMALL","8246","1982","92","AXK","Y","COSMOS 1408 DEB","1982-092AXK","50964"
"1982-092AXL","50965","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-03-20","92.77","82.59","462","359","","","0","SMALL","8246","1982","92","AXL","Y","COSMOS 1408 DEB","1982-092AXL","50965"
"1982-092AXM","50966","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-04-14","91.64","82.60","379","332","","","0","SMALL","8306","1982","92","AXM","Y","COSMOS 1408 DEB","1982-092AXM","50966"
"1982-092AXN","50967","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","93.55","82.72","459","437","","","0","SMALL","8481","1982","92","AXN","Y","COSMOS 1408 DEB","1982-092AXN","50967"
"1982-092AXP","50968","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-03-26","89.67","82.70","265","251","","","0","SMALL","8246","1982","92","AXP","Y","COSMOS 1408 DEB","1982-092AXP","50968"
"1982-092AXQ","50969","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-05-11","89.42","82.58","260","232","","","0","SMALL","8246","1982","92","AXQ","Y","COSMOS 1408 DEB","1982-092AXQ","50969"
"1982-092AXR","50970","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-12-14","88.48","82.53","207","192","","","0","SMALL","8262","1982","92","AXR","Y","COSMOS 1408 DEB","1982-092AXR","50970"
"1982-092AXS","50971","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-03-24","88.49","82.56","210","189","","","0","SMALL","8006","1982","92","AXS","Y","COSMOS 1408 DEB","1982-092AXS","50971"
"1982-092AXT","50972","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2023-05-25","88.47","82.55","210","188","","","0","SMALL","8426","1982","92","AXT","Y","COSMOS 1408 DEB","1982-092AXT","50972"
"1982-092AXU","50973","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2023-02-28","87.73","82.46","169","155","","","0","SMALL","8343","1982","92","AXU","Y","COSMOS 1408 DEB","1982-092AXU","50973"
"1982-092AXV","50974","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-05-16","88.70","82.49","221","199","","","0","SMALL","8246","1982","92","AXV","Y","COSMOS 1408 DEB","1982-092AXV","50974"
"1982-092AXW","50975","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-05-02","89.30","82.55","260","220","","","0","SMALL","8306","1982","92","AXW","Y","COSMOS 1408 DEB","1982-092AXW","50975"
"1982-092AXX","50976","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-07-30","88.49","82.50","211","189","","","0","SMALL","8136","1982","92","AXX","Y","COSMOS 1408 DEB","1982-092AXX","50976"
"1982-092AXY","50977","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-07-01","88.91","82.52","235","206","","","0","SMALL","8306","1982","92","AXY","Y","COSMOS 1408 DEB","1982-092AXY","50977"
"1982-092AXZ","50978","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-04-11","88.30","82.68","196","185","","","0","SMALL","8306","1982","92","AXZ","Y","COSMOS 1408 DEB","1982-092AXZ","50978"
"1982-092AY","49559","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-01-31","91.83","82.45","413","316","","","0","MEDIUM","8246","1982","92","AY","Y","COSMOS 1408 DEB","1982-092AY","49559"
"1982-092AYA","50979","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2023-04-21","87.58","82.64","161","148","","","0","SMALL","8391","1982","92","AYA","Y","COSMOS 1408 DEB","1982-092AYA","50979"
"1982-092AYB","50980","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-08-24","89.33","82.46","256","227","","","0","SMALL","8246","1982","92","AYB","Y","COSMOS 1408 DEB","1982-092AYB","50980"
"1982-092AYC","50981","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-01-28","89.09","82.56","235","224","","","0","SMALL","7956","1982","92","AYC","Y","COSMOS 1408 DEB","1982-092AYC","50981"
"1982-092AYD","50982","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-04-15","89.39","82.58","253","236","","","0","SMALL","8246","1982","92","AYD","Y","COSMOS 1408 DEB","1982-092AYD","50982"
"1982-092AYE","50983","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","100.37","82.52","1134","418","","1","0","SMALL","8185","1982","92","AYE","Y","COSMOS 1408 DEB","1982-092AYE","50983"
"1982-092AYF","51157","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-06-01","89.74","82.37","274","249","","","0","SMALL","8246","1982","92","AYF","Y","COSMOS 1408 DEB","1982-092AYF","51157"
"1982-092AYG","51158","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-06-18","91.51","82.32","354","344","","","0","SMALL","8251","1982","92","AYG","Y","COSMOS 1408 DEB","1982-092AYG","51158"
"1982-092AYH","51159","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-05-20","90.10","82.34","287","271","","","0","SMALL","8306","1982","92","AYH","Y","COSMOS 1408 DEB","1982-092AYH","51159"
"1982-092AYJ","51160","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-10-08","88.97","82.41","227","220","","","0","SMALL","8246","1982","92","AYJ","Y","COSMOS 1408 DEB","1982-092AYJ","51160"
"1982-092AYK","51161","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-06-28","89.92","82.35","288","253","","","0","SMALL","8251","1982","92","AYK","Y","COSMOS 1408 DEB","1982-092AYK","51161"
"1982-092AYL","51162","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-04-22","90.52","82.51","316","284","","","0","SMALL","8251","1982","92","AYL","Y","COSMOS 1408 DEB","1982-092AYL","51162"
"1982-092AYM","51163","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-02-23","91.23","82.77","365","305","","","0","SMALL","8251","1982","92","AYM","Y","COSMOS 1408 DEB","1982-092AYM","51163"
"1982-092AYN","51164","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-04-22","92.24","82.57","407","362","","","0","SMALL","8306","1982","92","AYN","Y","COSMOS 1408 DEB","1982-092AYN","51164"
"1982-092AYP","51165","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-05-23","92.13","82.54","402","356","","","0","SMALL","8251","1982","92","AYP","Y","COSMOS 1408 DEB","1982-092AYP","51165"
"1982-092AYQ","51166","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-02-12","91.58","82.48","363","341","","","0","SMALL","8246","1982","92","AYQ","Y","COSMOS 1408 DEB","1982-092AYQ","51166"
"1982-092AYR","51167","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2023-04-15","90.28","82.40","302","274","","","0","SMALL","8388","1982","92","AYR","Y","COSMOS 1408 DEB","1982-092AYR","51167"
"1982-092AYS","51168","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-04-08","90.62","82.59","320","289","","","0","SMALL","8246","1982","92","AYS","Y","COSMOS 1408 DEB","1982-092AYS","51168"
"1982-092AYT","51169","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-01-24","88.76","82.69","219","207","","","0","SMALL","8251","1982","92","AYT","Y","COSMOS 1408 DEB","1982-092AYT","51169"
"1982-092AYU","51170","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-11-01","89.05","82.45","237","218","","","0","SMALL","8246","1982","92","AYU","Y","COSMOS 1408 DEB","1982-092AYU","51170"
"1982-092AYV","51171","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-02-27","88.93","82.58","231","212","","","0","SMALL","8246","1982","92","AYV","Y","COSMOS 1408 DEB","1982-092AYV","51171"
"1982-092AYW","51172","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2023-06-03","88.16","82.64","191","176","","","0","SMALL","8433","1982","92","AYW","Y","COSMOS 1408 DEB","1982-092AYW","51172"
"1982-092AYX","51173","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-03-04","91.22","82.74","350","319","","","0","SMALL","8251","1982","92","AYX","Y","COSMOS 1408 DEB","1982-092AYX","51173"
"1982-092AYY","51174","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-05-18","88.22","82.53","200","173","","","0","SMALL","8246","1982","92","AYY","Y","COSMOS 1408 DEB","1982-092AYY","51174"
"1982-092AYZ","51175","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-06-19","90.92","82.53","335","304","","","0","SMALL","8246","1982","92","AYZ","Y","COSMOS 1408 DEB","1982-092AYZ","51175"
"1982-092AZ","49560","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-03-26","89.86","82.83","271","263","","","0","SMALL","8011","1982","92","AZ","Y","COSMOS 1408 DEB","1982-092AZ","49560"
"1982-092AZA","51176","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-03-28","89.64","82.66","263","250","","","0","SMALL","8011","1982","92","AZA","Y","COSMOS 1408 DEB","1982-092AZA","51176"
"1982-092AZB","51177","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-03-30","91.09","82.70","332","324","","","0","SMALL","8246","1982","92","AZB","Y","COSMOS 1408 DEB","1982-092AZB","51177"
"1982-092AZC","51178","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-01-29","89.33","82.67","243","240","","","0","SMALL","8246","1982","92","AZC","Y","COSMOS 1408 DEB","1982-092AZC","51178"
"1982-092AZD","51179","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-05-22","90.10","82.53","289","269","","","0","SMALL","8251","1982","92","AZD","Y","COSMOS 1408 DEB","1982-092AZD","51179"
"1982-092AZE","51180","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-07-20","89.70","82.54","272","246","","","0","SMALL","8251","1982","92","AZE","Y","COSMOS 1408 DEB","1982-092AZE","51180"
"1982-092AZF","51181","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-02-11","89.04","82.58","233","221","","","0","SMALL","8246","1982","92","AZF","Y","COSMOS 1408 DEB","1982-092AZF","51181"
"1982-092AZG","51182","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-03-13","90.36","82.60","302","282","","","0","SMALL","8251","1982","92","AZG","Y","COSMOS 1408 DEB","1982-092AZG","51182"
"1982-092AZH","51183","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-02-24","89.73","82.53","274","248","","","0","SMALL","8279","1982","92","AZH","Y","COSMOS 1408 DEB","1982-092AZH","51183"
"1982-092AZJ","51184","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","93.66","82.49","470","437","","","0","SMALL","8479","1982","92","AZJ","Y","COSMOS 1408 DEB","1982-092AZJ","51184"
"1982-092AZK","51185","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-04-04","88.25","82.63","193","182","","","0","SMALL","8246","1982","92","AZK","Y","COSMOS 1408 DEB","1982-092AZK","51185"
"1982-092AZL","51186","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-03-14","90.03","82.53","285","267","","","0","SMALL","8246","1982","92","AZL","Y","COSMOS 1408 DEB","1982-092AZL","51186"
"1982-092AZM","51187","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-05-15","89.06","82.53","239","217","","","0","SMALL","8246","1982","92","AZM","Y","COSMOS 1408 DEB","1982-092AZM","51187"
"1982-092AZN","51188","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-04-05","90.27","82.61","302","274","","","0","SMALL","8246","1982","92","AZN","Y","COSMOS 1408 DEB","1982-092AZN","51188"
"1982-092AZP","51189","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-04-11","91.75","82.59","383","337","","","0","SMALL","8246","1982","92","AZP","Y","COSMOS 1408 DEB","1982-092AZP","51189"
"1982-092AZQ","51190","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-03-07","90.11","82.53","291","269","","","0","SMALL","8246","1982","92","AZQ","Y","COSMOS 1408 DEB","1982-092AZQ","51190"
"1982-092AZR","51191","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-08-17","88.40","82.52","206","184","","","0","SMALL","8246","1982","92","AZR","Y","COSMOS 1408 DEB","1982-092AZR","51191"
"1982-092AZS","51192","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2023-03-11","88.49","82.52","206","193","","","0","SMALL","8378","1982","92","AZS","Y","COSMOS 1408 DEB","1982-092AZS","51192"
"1982-092AZT","51193","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-04-02","90.21","82.61","288","281","","","0","SMALL","8246","1982","92","AZT","Y","COSMOS 1408 DEB","1982-092AZT","51193"
"1982-092AZU","51194","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-03-19","89.09","82.62","241","218","","","0","SMALL","8246","1982","92","AZU","Y","COSMOS 1408 DEB","1982-092AZU","51194"
"1982-092AZV","51195","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-03-19","89.01","82.50","234","217","","","0","SMALL","8246","1982","92","AZV","Y","COSMOS 1408 DEB","1982-092AZV","51195"
"1982-092AZW","51196","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-09-27","88.14","82.50","188","176","","","0","SMALL","8251","1982","92","AZW","Y","COSMOS 1408 DEB","1982-092AZW","51196"
"1982-092AZX","51197","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-06-12","89.22","82.53","253","219","","","0","SMALL","8084","1982","92","AZX","Y","COSMOS 1408 DEB","1982-092AZX","51197"
"1982-092AZY","51198","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-12-02","89.09","82.54","236","223","","","0","SMALL","8251","1982","92","AZY","Y","COSMOS 1408 DEB","1982-092AZY","51198"
"1982-092AZZ","51199","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-08-22","88.12","82.51","191","172","","","0","SMALL","8246","1982","92","AZZ","Y","COSMOS 1408 DEB","1982-092AZZ","51199"
"1982-092B","13553","ROCKET BODY","SL-14 R/B","CIS","1982-09-16","PKMTR","","96.98","82.57","628","600","","","0","LARGE","8454","1982","92","B","Y","SL-14 R/B","1982-092B","13553"
"1982-092BA","49561","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-12-02","88.74","82.77","221","204","","","0","SMALL","8251","1982","92","BA","Y","COSMOS 1408 DEB","1982-092BA","49561"
"1982-092BAA","51200","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-04-30","89.46","82.54","260","236","","","0","SMALL","8251","1982","92","BAA","Y","COSMOS 1408 DEB","1982-092BAA","51200"
"1982-092BAB","51201","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-05-25","88.96","82.52","238","209","","","0","SMALL","8246","1982","92","BAB","Y","COSMOS 1408 DEB","1982-092BAB","51201"
"1982-092BAC","51202","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-03-13","90.25","82.55","292","281","","","0","SMALL","8246","1982","92","BAC","Y","COSMOS 1408 DEB","1982-092BAC","51202"
"1982-092BAD","51203","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-03-15","90.72","82.59","324","296","","","0","SMALL","8191","1982","92","BAD","Y","COSMOS 1408 DEB","1982-092BAD","51203"
"1982-092BAE","51204","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-06-28","91.94","82.38","389","351","","","0","SMALL","8306","1982","92","BAE","Y","COSMOS 1408 DEB","1982-092BAE","51204"
"1982-092BAF","51205","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-08-13","88.49","82.65","204","196","","","0","SMALL","8177","1982","92","BAF","Y","COSMOS 1408 DEB","1982-092BAF","51205"
"1982-092BAG","51206","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-01-31","90.94","82.56","334","308","","","0","SMALL","8246","1982","92","BAG","Y","COSMOS 1408 DEB","1982-092BAG","51206"
"1982-092BAH","51207","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-03-12","89.98","82.60","288","259","","","0","SMALL","8246","1982","92","BAH","Y","COSMOS 1408 DEB","1982-092BAH","51207"
"1982-092BAJ","51208","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-02-27","90.92","82.55","330","309","","","0","SMALL","8251","1982","92","BAJ","Y","COSMOS 1408 DEB","1982-092BAJ","51208"
"1982-092BAK","51209","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-04-30","89.60","82.50","261","248","","","0","SMALL","8246","1982","92","BAK","Y","COSMOS 1408 DEB","1982-092BAK","51209"
"1982-092BAL","51210","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-08-09","88.44","82.53","207","188","","","0","SMALL","8246","1982","92","BAL","Y","COSMOS 1408 DEB","1982-092BAL","51210"
"1982-092BAM","51211","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-04-13","93.05","82.58","436","412","","","0","SMALL","8246","1982","92","BAM","Y","COSMOS 1408 DEB","1982-092BAM","51211"
"1982-092BAN","51212","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-10-19","89.27","82.55","239","237","","","0","SMALL","8210","1982","92","BAN","Y","COSMOS 1408 DEB","1982-092BAN","51212"
"1982-092BAP","51213","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-05-31","92.87","83.08","472","358","","","0","SMALL","8306","1982","92","BAP","Y","COSMOS 1408 DEB","1982-092BAP","51213"
"1982-092BAQ","51214","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-03-30","89.56","82.53","260","246","","","0","SMALL","8246","1982","92","BAQ","Y","COSMOS 1408 DEB","1982-092BAQ","51214"
"1982-092BAR","51215","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2023-07-18","88.65","82.54","214","201","","","0","SMALL","8478","1982","92","BAR","Y","COSMOS 1408 DEB","1982-092BAR","51215"
"1982-092BAS","51216","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-01-25","90.34","82.52","300","282","","","0","SMALL","7950","1982","92","BAS","Y","COSMOS 1408 DEB","1982-092BAS","51216"
"1982-092BAT","51217","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-05-15","89.58","82.57","260","247","","","0","SMALL","8246","1982","92","BAT","Y","COSMOS 1408 DEB","1982-092BAT","51217"
"1982-092BAU","51218","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-04-23","90.08","82.54","291","266","","","0","SMALL","8246","1982","92","BAU","Y","COSMOS 1408 DEB","1982-092BAU","51218"
"1982-092BAV","51219","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-04-09","90.18","82.59","294","273","","","0","SMALL","8246","1982","92","BAV","Y","COSMOS 1408 DEB","1982-092BAV","51219"
"1982-092BAW","51220","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-07-17","92.29","82.55","407","366","","","0","SMALL","8246","1982","92","BAW","Y","COSMOS 1408 DEB","1982-092BAW","51220"
"1982-092BAX","51221","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","90.21","82.53","287","283","","","0","SMALL","8481","1982","92","BAX","Y","COSMOS 1408 DEB","1982-092BAX","51221"
"1982-092BAY","51222","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-04-30","88.18","82.51","195","173","","","0","SMALL","8246","1982","92","BAY","Y","COSMOS 1408 DEB","1982-092BAY","51222"
"1982-092BAZ","51223","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-06-27","88.70","82.55","224","195","","","0","SMALL","8306","1982","92","BAZ","Y","COSMOS 1408 DEB","1982-092BAZ","51223"
"1982-092BB","49562","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2023-07-02","87.70","82.77","171","150","","","0","SMALL","8466","1982","92","BB","Y","COSMOS 1408 DEB","1982-092BB","49562"
"1982-092BBA","51224","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-05-20","89.60","82.47","269","241","","","0","SMALL","8246","1982","92","BBA","Y","COSMOS 1408 DEB","1982-092BBA","51224"
"1982-092BBB","51225","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","","93.87","82.46","511","416","","","0","SMALL","8481","1982","92","BBB","Y","COSMOS 1408 DEB","1982-092BBB","51225"
"1982-092BBC","51226","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-03-09","90.61","82.66","325","283","","","0","SMALL","8246","1982","92","BBC","Y","COSMOS 1408 DEB","1982-092BBC","51226"
"1982-092BBD","51227","DEBRIS","COSMOS 1408 DEB","CIS","1982-09-16","PKMTR","2022-05-16","89.05","82.50","239","216","","","0","SMALL","8246","1982","92","BBD","Y","COSMOS 1408 DEB","1982-092BBD","51227"
